DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
GH201700000173,GHGE7IFL,GH,2017.0,173.0,GH2017OTH,143274.46875,162888.703125,183601.0625,68.26667022705078,85.59166717529297,101.5,71.5250015258789,19.23004722595215,24.990266799926758,29.138755798339844,20.14788818359375,0.9321764432466947,0.949551875774677,0.9496377798227164,33.457271575927734,31.97333335876465,33.246665954589844,32.733333587646484,7.275000095367432,6.425000190734863,6.5,6.891666889190674,-9999,1064.0,1271.0,1378.0,1412.0,1498.0,1466.0,1469.0,0.0,0.0,0.0,0.0,89.14285714285714,1369.4129638671875,-9999,0.48154720664024353,0.015259876651251426,0.03282645860253394,0.25365047248726474,27.809091567993164,27.2450008392334,28.426666259765625,27.90166664123535,0.0,0.0,-1.0,0.0,0.0,0.0,0.27113157510757446,0.10734415799379349,0.09427490085363388,0.10955853760242462,0.28825023770332336,0.0686231404542923,0.05956479534506798,0.0799386128783226,31.408334732055664,31.191667556762695,31.625,31.600000381469727,27.741666793823242,27.950000762939453,28.350000381469727,28.133333206176758,24.133333206176758,24.76666831970215,25.125,24.70833396911621,21.62443644205729,22.16090965270996,22.516666412353516,23.606666564941406,23.06999969482422,3.5500001907348633,3.4250001907348633,3.4833333492279053,3.549999952316284,5142.259185,116748.6071,4564.255302,762.0,604.0,1000.0,627.0,776.0,940.0,702.0,0.3672150543757847,3.0,3.0,3.0,28.61964225769043,25.332141876220703,27.776784896850586,28.60714340209961,27.766071319580078,25.58392906188965,26.678571701049805,28.733928680419922,27.89642906188965,27.96071434020996,27.123214721679688,26.10178565979004,4.285714285714286,0.0,860.3895089285714,977.5998883928571,1111.43310546875,1252.759068080357,96218.59375,114330.6171875,134997.9375,156963.1875,8024.356026785715,9534.848214285714,11258.441964285714,13090.283482142857,10.921666145324707,12.139999389648438,14.310832977294922,12.196666717529297
GH201700000174,GHGE7IFL,GH,2017.0,174.0,GH2017OTH,245221.0,278791.6875,314241.875,68.26667022705078,85.59166717529297,101.5,71.5250015258789,19.23004722595215,24.990266799926758,29.138755798339844,20.14788818359375,0.9400531595403497,0.9497581828724254,0.9496619484641335,33.457271575927734,31.97333335876465,33.246665954589844,32.733333587646484,7.275000095367432,6.425000190734863,6.5,6.891666889190674,-9999,1064,1271,1378,1412,1498,1466,1469,0.0,0.0,0.0,0.0,87.85714285714286,1369.4129638671875,-9999,0.48154720664024353,0.015612474659541246,0.03228906168937726,0.2509636638989656,27.809091567993164,27.2450008392334,28.426666259765625,27.90166664123535,0.0,0.0,-1.0,0.0,0.0,0.0,0.2566083073616028,0.095864437520504,0.07815960794687271,0.09587342292070389,0.264811247587204,0.059420015662908554,0.04740247130393982,0.06667041778564453,31.408334732055664,31.191667556762695,31.625,31.600000381469727,27.741666793823242,27.950000762939453,28.350000381469727,28.133333206176758,24.133333206176758,24.76666831970215,25.125,24.70833396911621,25.162601725260416,22.16090965270996,22.516666412353516,23.606666564941406,23.06999969482422,3.5500001907348633,3.4250001907348633,3.4833333492279053,3.549999952316284,4022.03731,119566.7342,3224.897613,762,604,1000,627,776,940,702,0.2512303590774536,3.0,3.0,3.0,28.61964225769043,25.332141876220703,27.776784896850586,28.60714340209961,27.766071319580078,25.58392906188965,26.678571701049805,28.733928680419922,27.89642906188965,27.96071434020996,27.123214721679688,26.10178565979004,3.9285714285714284,0.0,1332.7306082589287,1514.2876674107142,1721.593470982143,1940.5053013392858,96218.59375,114330.6171875,134997.921875,156963.1875,8024.356026785715,9534.847098214286,11258.441964285714,13090.28236607143,10.921666145324707,12.139999389648438,14.310832977294922,12.196666717529297
GH201700000175,GHGE7IFL,GH,2017.0,175.0,GH2017OTH,246241.3125,279951.71875,315549.40625,68.26667022705078,85.59166717529297,101.5,71.5250015258789,19.23004722595215,24.990266799926758,29.138755798339844,20.14788818359375,0.949196668771597,0.9591221442589393,0.9591978513277494,33.457271575927734,31.97333335876465,33.246665954589844,32.733333587646484,7.275000095367432,6.425000190734863,6.5,6.891666889190674,-9999,1064,1271,1378,1412,1498,1466,1469,0.0,0.0,0.0,0.0,89.3076923076923,1369.4129638671875,-9999,0.48154720664024353,0.015612474659541246,0.03228906168937726,0.2509636638989656,27.809091567993164,27.2450008392334,28.426666259765625,27.90166664123535,0.0,0.0,-1.0,0.0,0.0,0.0,0.2566083073616028,0.095864437520504,0.07815960794687271,0.09587342292070389,0.264811247587204,0.059420015662908554,0.04740247130393982,0.06667041778564453,31.408334732055664,31.191667556762695,31.625,31.600000381469727,27.741666793823242,27.950000762939453,28.350000381469727,28.133333206176758,24.133333206176758,24.76666831970215,25.125,24.70833396911621,24.03810092859101,22.16090965270996,22.516666412353516,23.606666564941406,23.06999969482422,3.5500001907348633,3.4250001907348633,3.4833333492279053,3.549999952316284,4430.644218,119394.4893,3612.651862,762,604,1000,627,776,940,702,0.2606041064629188,3.0,3.0,3.0,28.61964225769043,25.332141876220703,27.776784896850586,28.60714340209961,27.766071319580078,25.58392906188965,26.678571701049805,28.733928680419922,27.89642906188965,27.96071434020996,27.123214721679688,26.10178565979004,4.384615384615385,0.0,1310.533935546875,1489.0672607421875,1692.92041015625,1908.1861572265625,89345.203125,106163.390625,125354.328125,145750.5,8024.3557692307695,9534.84735576923,11258.442307692309,13090.283653846154,10.921666145324707,12.139999389648438,14.310832977294922,12.196666717529297
GH201700000176,GHGE7IFL,GH,2017.0,176.0,GH2017OTH,302360.90625,343754.0625,387464.625,68.26667022705078,85.59166717529297,101.5,71.5250015258789,19.23004722595215,24.990266799926758,29.138755798339844,20.14788818359375,0.9597266270564153,0.9687981238731971,0.9688865955059345,33.457271575927734,31.97333335876465,33.246665954589844,32.733333587646484,7.275000095367432,6.425000190734863,6.5,6.891666889190674,-9999,1064,1271,1378,1412,1498,1466,1469,0.0,0.0,0.0,0.0,89.3076923076923,1369.4129638671875,-9999,0.48154720664024353,0.016791999720374477,0.0285190632045593,0.22347635189069232,27.809091567993164,27.2450008392334,28.426666259765625,27.90166664123535,0.0,0.0,-1.0,0.0,0.0,0.0,0.29206421971321106,0.12050513178110123,0.0973600298166275,0.1158292293548584,0.32355648279190063,0.08034466207027435,0.06217997521162033,0.08692056685686111,31.408334732055664,31.191667556762695,31.625,31.600000381469727,27.741666793823242,27.950000762939453,28.350000381469727,28.133333206176758,24.133333206176758,24.76666831970215,25.125,24.70833396911621,22.143653606546337,22.16090965270996,22.516666412353516,23.606666564941406,23.06999969482422,3.5500001907348633,3.4250001907348633,3.4833333492279053,3.549999952316284,5301.637319,119517.5182,4533.019911,762,604,1000,627,776,940,702,0.248852564738347,3.0,3.0,3.0,28.61964225769043,25.332141876220703,27.776784896850586,28.60714340209961,27.766071319580078,25.58392906188965,26.678571701049805,28.733928680419922,27.89642906188965,27.96071434020996,27.123214721679688,26.10178565979004,5.153846153846154,0.0,1601.798828125,1820.010986328125,2069.170166015625,2332.27880859375,89343.921875,106161.875,125352.546875,145748.421875,8024.3557692307695,9534.84735576923,11258.442307692309,13090.282451923076,10.921666145324707,12.139999389648438,14.310832977294922,12.196666717529297
GH201700000177,GHGE7IFL,GH,2017.0,177.0,GH2017OTH,231230.875,262886.34375,296314.0625,68.26667022705078,85.59166717529297,101.5,71.5250015258789,19.23004722595215,24.990266799926758,29.138755798339844,20.14788818359375,0.9697597943819486,0.9698897141676682,0.9706216958852915,34.15909194946289,31.906665802001953,32.871665954589844,32.063331604003906,7.275000095367432,6.425000190734863,6.5,6.891666889190674,-9999,1099,1123,1167,1458,1691,1656,1650,0.0,0.0,0.0,0.0,86.14285714285714,1369.4129638671875,-9999,0.48154720664024353,0.016791999720374477,0.0285190632045593,0.22347635189069232,28.099090576171875,26.995832443237305,28.172500610351562,27.512500762939453,0.0,0.0,-1.0,0.0,0.0,0.0,0.29206421971321106,0.12050513178110123,0.0973600298166275,0.1158292293548584,0.32355648279190063,0.08034466207027435,0.06217997521162033,0.08692056685686111,31.408334732055664,31.191667556762695,31.625,31.600000381469727,27.741666793823242,27.950000762939453,28.350000381469727,28.133333206176758,24.133333206176758,24.76666831970215,25.125,24.70833396911621,23.452354556224385,22.039091110229492,22.084999084472656,23.47333335876465,22.961666107177734,3.5500001907348633,3.4250001907348633,3.4833333492279053,3.549999952316284,5204.271407,120602.7351,4616.295426,710,542,953,568,675,849,637,0.1883269718715123,3.0,3.0,3.0,28.61964225769043,25.332141876220703,27.776784896850586,28.60714340209961,27.766071319580078,25.58392906188965,26.678571701049805,28.733928680419922,27.89642906188965,27.96071434020996,27.123214721679688,26.10178565979004,6.642857142857143,0.0,1255.9450520833334,1427.041796875,1622.403515625,1828.7026041666666,96215.859375,114327.375,134994.09375,156958.71875,8024.356026785715,9534.847098214286,11258.441964285714,13090.283482142857,10.921666145324707,12.139999389648438,14.310832977294922,12.196666717529297
GH201700000178,GHGE7IFL,GH,2017.0,178.0,GH2017OTH,65954.515625,74983.6796875,84518.3359375,68.26667022705078,85.59166717529297,101.5,71.5250015258789,19.23004722595215,24.990266799926758,29.138755798339844,20.14788818359375,0.8978548049926758,0.8987293243408203,0.8994755744934082,34.15909194946289,31.906665802001953,32.871665954589844,32.063331604003906,7.275000095367432,6.425000190734863,6.5,6.891666889190674,-9999,1099,1123,1167,1458,1691,1656,1650,0.0,0.0,0.0,0.0,90.23076923076923,1369.4129638671875,10,4.566626071929932,0.016791999720374477,0.0285190632045593,0.22347635189069232,28.099090576171875,26.995832443237305,28.172500610351562,27.512500762939453,0.0,0.0,-1.0,0.0,0.0,0.0,0.29206421971321106,0.12050513178110123,0.0973600298166275,0.1158292293548584,0.32355648279190063,0.08034466207027435,0.06217997521162033,0.08692056685686111,31.408334732055664,31.191667556762695,31.625,31.600000381469727,27.741666793823242,27.950000762939453,28.350000381469727,28.133333206176758,24.133333206176758,24.76666831970215,25.125,24.70833396911621,21.317322848135966,22.039091110229492,22.084999084472656,23.47333335876465,22.961666107177734,3.5500001907348633,3.4250001907348633,3.4833333492279053,3.549999952316284,7586.617419,120729.3291,7038.022713,768,642,943,581,666,835,632,0.11789382421053372,3.0,3.0,3.0,28.54400062561035,25.354999542236328,27.66900062561035,28.58300018310547,27.750999450683594,25.555999755859375,26.631000518798828,28.690000534057617,27.825000762939453,27.722999572753906,26.917999267578125,26.086000442504883,9.384615384615385,0.0,494.5043640136719,561.8704833984375,638.7904052734375,720.0167236328125,89107.1484375,105880.53125,125020.34375,145362.15625,8003.431490384615,9509.984375,11229.084134615385,13056.149038461539,10.921666145324707,12.139999389648438,14.310832977294922,12.196666717529297
GH201700000179,GHGE7IFL,GH,2017.0,179.0,GH2017OTH,227515.296875,258662.09375,291552.6875,68.26667022705078,85.59166717529297,101.5,71.5250015258789,19.23004722595215,24.990266799926758,29.138755798339844,20.14788818359375,0.9545196386484,0.9669848221998948,0.9669939921452448,33.457271575927734,31.97333335876465,33.246665954589844,32.733333587646484,7.275000095367432,6.425000190734863,6.5,6.891666889190674,-9999,1064.0,1271.0,1378.0,1412.0,1498.0,1466.0,1469.0,0.0,0.0,0.0,0.0,93.0,1369.4129638671875,-9999,0.48154720664024353,0.015259876651251426,0.03282645860253394,0.25365047248726474,27.809091567993164,27.2450008392334,28.426666259765625,27.90166664123535,0.0,0.0,-1.0,0.0,0.0,0.0,0.27113157510757446,0.10734415799379349,0.09427490085363388,0.10955853760242462,0.28825023770332336,0.0686231404542923,0.05956479534506798,0.0799386128783226,31.408334732055664,31.191667556762695,31.625,31.600000381469727,27.741666793823242,27.950000762939453,28.350000381469727,28.133333206176758,24.133333206176758,24.76666831970215,25.125,24.70833396911621,20.7015869140625,22.16090965270996,22.516666412353516,23.606666564941406,23.06999969482422,3.5500001907348633,3.4250001907348633,3.4833333492279053,3.549999952316284,5829.908041,117833.4402,5005.46837,762.0,604.0,1000.0,627.0,776.0,940.0,702.0,0.3124711990356445,3.0,3.0,3.0,28.61964225769043,25.332141876220703,27.776784896850586,28.60714340209961,27.766071319580078,25.58392906188965,26.678571701049805,28.733928680419922,27.89642906188965,27.96071434020996,27.123214721679688,26.10178565979004,5.133333333333334,0.0,1251.699916294643,1422.2183314732142,1616.919642857143,1822.5216238839287,103089.34375,122494.71875,144637.828125,168171.59375,8024.355729166667,9534.847916666668,11258.441666666668,13090.283333333333,10.921666145324707,12.139999389648438,14.310832977294922,12.196666717529297
GH201700000180,GHGE7IFL,GH,2017.0,180.0,GH2017OTH,125735.75,142948.953125,161125.84375,68.26667022705078,85.59166717529297,101.5,71.5250015258789,19.23004722595215,24.990266799926758,29.138755798339844,20.14788818359375,0.9746220452444894,0.9789836066109794,0.9793902805873326,33.457271575927734,31.97333335876465,33.246665954589844,32.733333587646484,7.275000095367432,6.425000190734863,6.5,6.891666889190674,-9999,1064.0,1271.0,1378.0,1412.0,1498.0,1466.0,1469.0,0.0,0.0,0.0,0.0,93.0,1369.4129638671875,10,4.566626071929932,0.018728846348792103,0.03520042589344395,0.254446187157417,27.809091567993164,27.2450008392334,28.426666259765625,27.90166664123535,0.0,0.0,-1.0,0.0,0.0,0.0,0.28371289372444153,0.11118331551551819,0.09643074125051498,0.11339296400547028,0.30906349420547485,0.07180547714233398,0.061299607157707214,0.08431164175271988,31.408334732055664,31.191667556762695,31.625,31.600000381469727,27.741666793823242,27.950000762939453,28.350000381469727,28.133333206176758,24.133333206176758,24.76666831970215,25.125,24.70833396911621,18.965129983836206,22.16090965270996,22.516666412353516,23.606666564941406,23.06999969482422,3.5500001907348633,3.4250001907348633,3.4833333492279053,3.549999952316284,7416.217265,118704.6762,6576.551635,832,689,1014,638,732,908,680,0.25014764070510864,3.0,3.0,3.0,28.54400062561035,25.354999542236328,27.66900062561035,28.58300018310547,27.750999450683594,25.555999755859375,26.631000518798828,28.690000534057617,27.825000762939453,27.722999572753906,26.917999267578125,26.086000442504883,7.0,0.0,1087.1702880859375,1235.27490234375,1404.3839111328125,1582.96044921875,109958.828125,130657.2890625,154275.953125,179377.890625,8024.35595703125,9534.84765625,11258.4423828125,13090.28125,10.921666145324707,12.139999389648438,14.310832977294922,12.196666717529297
GH201700000181,GHGE7IFL,GH,2017.0,181.0,GH2017OTH,102578.1953125,116621.140625,131450.28125,68.26667022705078,85.59166717529297,101.5,71.5250015258789,19.23004722595215,24.990266799926758,29.138755798339844,20.14788818359375,0.877713496868427,0.8789496788611779,0.8785879428570087,33.457271575927734,31.97333335876465,33.246665954589844,32.733333587646484,7.275000095367432,6.425000190734863,6.5,6.891666889190674,-9999,1064,1271,1378,1412,1498,1466,1469,0.0,0.0,0.0,0.0,91.875,1369.4129638671875,10,4.566626071929932,0.018728846348792103,0.03520042589344395,0.254446187157417,27.809091567993164,27.2450008392334,28.426666259765625,27.90166664123535,0.0,0.0,-1.0,0.0,0.0,0.0,0.28371289372444153,0.11118331551551819,0.09643074125051498,0.11339296400547028,0.30906349420547485,0.07180547714233398,0.061299607157707214,0.08431164175271988,31.408334732055664,31.191667556762695,31.625,31.600000381469727,27.741666793823242,27.950000762939453,28.350000381469727,28.133333206176758,24.133333206176758,24.76666831970215,25.125,24.70833396911621,16.729926675052965,22.16090965270996,22.516666412353516,23.606666564941406,23.06999969482422,3.5500001907348633,3.4250001907348633,3.4833333492279053,3.549999952316284,8395.697013,118378.4753,7543.944442,832,689,1014,638,732,908,680,0.2037281095981598,3.0,3.0,3.0,28.54400062561035,25.354999542236328,27.66900062561035,28.58300018310547,27.750999450683594,25.555999755859375,26.631000518798828,28.690000534057617,27.825000762939453,27.722999572753906,26.917999267578125,26.086000442504883,8.375,0.0,547.4932291666667,622.0779296875,707.240234375,797.1704427083333,109231.1328125,129792.609375,153254.96875,178190.796875,7971.3779296875,9471.896484375,11184.111328125,13003.857421875,10.921666145324707,12.139999389648438,14.310832977294922,12.196666717529297
GH201700000182,GHGE7IFL,GH,2017.0,182.0,GH2017OTH,92864.484375,105577.6171875,119002.5,68.26667022705078,85.59166717529297,101.5,71.5250015258789,19.23004722595215,24.990266799926758,29.138755798339844,20.14788818359375,0.9606709480285645,0.961017404283796,0.9574645587376186,34.15909194946289,31.906665802001953,32.871665954589844,32.063331604003906,7.275000095367432,6.425000190734863,6.5,6.891666889190674,-9999,1099,1123,1167,1458,1691,1656,1650,0.0,0.0,0.0,0.0,89.8,1369.4129638671875,10,4.566626071929932,0.016791999720374477,0.0285190632045593,0.22347635189069232,28.099090576171875,26.995832443237305,28.172500610351562,27.512500762939453,0.0,0.0,-1.0,0.0,0.0,0.0,0.29206421971321106,0.12050513178110123,0.0973600298166275,0.1158292293548584,0.32355648279190063,0.08034466207027435,0.06217997521162033,0.08692056685686111,31.408334732055664,31.191667556762695,31.625,31.600000381469727,27.741666793823242,27.950000762939453,28.350000381469727,28.133333206176758,24.133333206176758,24.76666831970215,25.125,24.70833396911621,25.874296543961865,22.039091110229492,22.084999084472656,23.47333335876465,22.961666107177734,3.5500001907348633,3.4250001907348633,3.4833333492279053,3.549999952316284,6534.546426,121315.638,6021.034714,768,642,943,581,666,835,632,0.14117729663848877,3.0,3.0,3.0,28.54400062561035,25.354999542236328,27.66900062561035,28.58300018310547,27.750999450683594,25.555999755859375,26.631000518798828,28.690000534057617,27.825000762939453,27.722999572753906,26.917999267578125,26.086000442504883,8.375,0.0,811.1415318080357,921.6429966517857,1047.815708705357,1181.0521763392858,109725.6640625,130380.234375,153948.8125,178997.53125,8007.3544921875,9514.646484375,11234.58984375,13062.548828125,10.921666145324707,12.139999389648438,14.310832977294922,12.196666717529297
GH201700000183,GHGE7IFL,GH,2017.0,183.0,GH2017OTH,210801.015625,239659.640625,270133.90625,68.26667022705078,85.59166717529297,101.5,71.5250015258789,19.23004722595215,24.990266799926758,29.138755798339844,20.14788818359375,0.9630958239237467,0.9704504013061523,0.9703675905863444,34.29545593261719,33.526668548583984,34.40999984741211,34.03166580200195,7.275000095367432,6.425000190734863,6.5,6.891666889190674,-9999,1718,1899,1819,1956,2003,1951,1950,0.0,0.0,0.0,0.0,80.57142857142857,1369.4129638671875,-9999,1.8110660314559937,0.014574977412334243,0.029264147724279748,0.23064770961689407,28.15636444091797,27.957500457763672,28.86750030517578,28.457500457763672,0.0,0.0,-1.0,0.0,0.0,0.0,0.28319859504699707,0.12021207064390182,0.11772825568914413,0.12582124769687653,0.3082082271575928,0.07996691763401031,0.07957988232374191,0.09714610129594803,31.408334732055664,31.191667556762695,31.625,31.600000381469727,27.741666793823242,27.950000762939453,28.350000381469727,28.133333206176758,24.133333206176758,24.76666831970215,25.125,24.70833396911621,18.986423298463983,22.01727294921875,22.388334274291992,23.325000762939453,22.883333206176758,3.5500001907348633,3.4250001907348633,3.4833333492279053,3.549999952316284,6600.833615,114360.5994,6519.876038,901,700,1102,739,916,1100,824,0.5030702863420758,3.0,3.0,3.0,28.10120391845703,24.887950897216797,27.565059661865234,28.197589874267578,27.471084594726562,25.18313217163086,26.3144588470459,28.286746978759766,27.4903621673584,27.55301284790039,26.625301361083984,25.671083450317383,7.285714285714286,0.0,1232.425083705357,1400.3178013392858,1592.0209263392858,1794.456752232143,96216.9375,114328.6484375,134995.59375,156960.5,8024.356584821428,9534.847098214286,11258.441964285714,13090.283482142857,10.921666145324707,12.139999389648438,14.310832977294922,12.196666717529297
